lineup_id,player_1,player_2,player_3,player_4,player_5
10785,beysa01,fernabr01,murrade01,okongon01,youngtr01
10786,beysa01,fernabr01,matthwe02,murrade01,youngtr01
10787,beysa01,matthwe02,murrade01,okongon01,youngtr01
10788,allenja01,allenja01,okorois01,strusma01,wadede01
10789,allenja01,allenja01,leverca01,okorois01,wadede01
10790,banede01,biyombi01,jacksja02,rosede01,willivi01
10791,aldamsa01,banede01,biyombi01,rosede01,willivi01
10792,aldamsa01,banede01,biyombi01,gilyaja01,willivi01
10793,aldamsa01,banede01,biyombi01,gilyaja01,roddyda01
10794,easonta01,greenje02,holidaa01,smithja05,vanvlfr01
10795,easonta01,greenje02,holidaa01,landajo01,vanvlfr01
10796,easonta01,greenja05,greenje02,holidaa01,landajo01
10797,aldamsa01,biyombi01,gilyaja01,jacksja02,roddyda01
10798,aldamsa01,gilyaja01,jacksja02,roddyda01,willivi01
10799,brookdi01,easonta01,greenja05,greenje02,holidaa01
10800,aldamsa01,jacksja02,roddyda01,rosede01,willivi01
10801,aldamsa01,jacksja02,roddyda01,roddyda01,rosede01
10802,banede01,jacksja02,roddyda01,roddyda01,rosede01
10803,banede01,biyombi01,jacksja02,roddyda01,roddyda01
10804,aldamsa01,banede01,biyombi01,roddyda01,roddyda01
10805,aldamsa01,banede01,jacksja02,roddyda01,roddyda01
10806,aldamsa01,banede01,jacksja02,roddyda01,willivi01
10807,aldamsa01,aldamsa01,banede01,roddyda01,willivi01
10808,aldamsa01,aldamsa01,jacksja02,roddyda01,willizi02
10809,brookdi01,greenja05,greenje02,holidaa01,sengual01
10810,greenja05,greenja05,greenje02,holidaa01,sengual01
10811,aldamsa01,aldamsa01,biyombi01,roddyda01,willizi02
10812,aldamsa01,biyombi01,roddyda01,roddyda01,willizi02
10813,aldamsa01,gilyaja01,roddyda01,roddyda01,willizi02
10814,greenja05,greenja05,holidaa01,sengual01,sengual01
10815,greenja05,greenja05,sengual01,sengual01,vanvlfr01
10816,aldamsa01,aldamsa01,roddyda01,roddyda01,willizi02
10817,easonta01,greenja05,sengual01,sengual01,vanvlfr01
10818,easonta01,greenja05,greenje02,sengual01,vanvlfr01
10819,aldamsa01,jacksja02,roddyda01,roddyda01,willizi02
10820,greenja05,greenja05,greenje02,sengual01,vanvlfr01
10821,bridgmi02,haywago01,millebr02,richani01,roziete01
10822,haywago01,millebr02,richani01,roziete01,smithis01
10823,haywago01,millebr02,richani01,smithis01,thorjt01
10824,alvarjo01,ingrabr01,joneshe01,marshna01,murphtr02
10825,bridgmi02,mcgowbr01,millebr02,smithis01,thorjt01
10826,bridgmi02,mcgowbr01,mensana01,millebr02,smithis01
10827,bridgmi02,mcgowbr01,richani01,roziete01,smithis01
10828,haywago01,mcgowbr01,richani01,roziete01,smithis01
10829,haywago01,richani01,roziete01,smithis01,smithis01
10830,haywago01,richani01,smithis01,smithis01,thorjt01
10831,hawkijo01,joneshe01,marshna01,willizi01,willizi01
10832,bridgmi02,haywago01,richani01,smithis01,smithis01
10833,joneshe01,joneshe01,marshna01,willizi01,willizi01
10834,bridgmi02,haywago01,richani01,roziete01,smithis01
10835,bridgmi02,haywago01,mensana01,roziete01,smithis01
10836,bridgmi02,haywago01,roziete01,smithis01,thorjt01
10837,joneshe01,marshna01,marshna01,willizi01,willizi01
10838,joneshe01,marshna01,marshna01,murphtr02,willizi01
10839,haywago01,roziete01,smithis01,thorjt01,thorjt01
10840,haywago01,smithis01,smithis01,thorjt01,thorjt01
10841,bridgmi02,smithis01,smithis01,thorjt01,thorjt01
10842,bridgmi02,roziete01,smithis01,smithis01,thorjt01
10843,ingrabr01,joneshe01,marshna01,marshna01,murphtr02
10844,roziete01,smithis01,smithis01,thorjt01,thorjt01
10845,ingrabr01,joneshe01,marshna01,marshna01,willizi01
10846,richani01,roziete01,smithis01,smithis01,thorjt01
10847,hardeja01,leonaka01,powelno01,westbru01,zubaciv01
10848,brownko01,leonaka01,powelno01,westbru01,zubaciv01
10849,brownko01,leonaka01,powelno01,theisda01,westbru01
10850,leonaka01,leonaka01,mannte01,powelno01,zubaciv01
10851,coffeam01,leonaka01,leonaka01,mannte01,zubaciv01
10852,curryst01,paulch01,saricda01,saricda01,thompkl01
10853,coffeam01,leonaka01,leonaka01,mannte01,westbru01
10854,curryst01,moodymo01,paulch01,saricda01,saricda01
10855,moodymo01,paulch01,podzibr01,saricda01,saricda01
10856,curryst01,paulch01,podzibr01,saricda01,saricda01
10857,curryst01,podzibr01,saricda01,saricda01,thompkl01
10858,leonaka01,leonaka01,leonaka01,powelno01,zubaciv01
10859,leonaka01,leonaka01,leonaka01,mannte01,powelno01
10860,elliske01,foxde01,huertke01,murrake02,sabondo01
10861,elliske01,huertke01,monkma01,murrake02,sabondo01
10862,elliske01,lylestr01,monkma01,sabondo01,vezenal01
10863,elliske01,foxde01,lylestr01,monkma01,vezenal01
10864,elliske01,foxde01,lylestr01,mcgeeja01,monkma01
10865,giddejo01,gilgesh01,holmgch01,joeis01,wallaca01
10866,edwarke02,elliske01,foxde01,mcgeeja01,monkma01
10867,edwarke02,elliske01,elliske01,monkma01,sabondo01
10868,giddejo01,gilgesh01,joeis01,willija07,willija07
10869,edwarke02,elliske01,elliske01,foxde01,sabondo01
10870,giddejo01,gilgesh01,holmgch01,willija07,willija07
10871,giddejo01,gilgesh01,holmgch01,willija06,willija07
10872,diengou01,gilgesh01,holmgch01,willija06,willija07
10873,diengou01,gilgesh01,willija06,willija07,willija07
10874,edwarke02,elliske01,elliske01,lylestr01,sabondo01
10875,diengou01,gilgesh01,joeis01,willija07,willija07
10876,edwarke02,elliske01,elliske01,sabondo01,sabondo01
10877,dortlu01,gilgesh01,joeis01,joeis01,willija07
10878,edwarke02,elliske01,monkma01,sabondo01,sabondo01
10879,barneha02,edwarke02,elliske01,monkma01,sabondo01
10880,gilgesh01,joeis01,willija06,willija07,willija07
10881,aytonde01,camarto01,sharpsh01,simonan01,thybuma01
10882,fontesi01,hortota01,kesslwa01,olynyke01,sextoco01
10883,fontesi01,hortota01,olynyke01,sextoco01,yurtsom01
10884,aytonde01,camarto01,hendesc01,sharpsh01,thybuma01
10885,brownmo01,camarto01,hendesc01,sharpsh01,thybuma01
10886,agbajoc01,fontesi01,olynyke01,sextoco01,yurtsom01
10887,agbajoc01,dunnkr01,fontesi01,sextoco01,yurtsom01
10888,agbajoc01,dunnkr01,fontesi01,hendrta01,yurtsom01
10889,brogdma01,brownmo01,camarto01,hendesc01,thybuma01
10890,brogdma01,brownmo01,camarto01,hendesc01,walkeja01
10891,brogdma01,brownmo01,hendesc01,simonan01,walkeja01
10892,brogdma01,brownmo01,sharpsh01,simonan01,walkeja01
10893,dunnkr01,fontesi01,fontesi01,hendrta01,yurtsom01
10894,fontesi01,fontesi01,hendrta01,olynyke01,yurtsom01
10895,fontesi01,fontesi01,olynyke01,sextoco01,yurtsom01
10896,brogdma01,brownmo01,camarto01,sharpsh01,simonan01
10897,aytonde01,brownmo01,camarto01,sharpsh01,simonan01
10898,aytonde01,brownmo01,camarto01,sharpsh01,thybuma01
10899,fontesi01,fontesi01,hendrta01,sextoco01,yurtsom01
10900,aytonde01,brownmo01,camarto01,thybuma01,thybuma01
10901,brownmo01,brownmo01,camarto01,thybuma01,thybuma01
10902,brownmo01,camarto01,thybuma01,thybuma01,walkeja01
10903,agbajoc01,fontesi01,hendrta01,sextoco01,yurtsom01
10904,brownmo01,sharpsh01,thybuma01,thybuma01,walkeja01
10905,brownmo01,murrakr01,sharpsh01,thybuma01,walkeja01
10906,brownmo01,murrakr01,reathdu01,thybuma01,walkeja01
10907,butleji01,loveke01,lowryky01,martica02,robindu01
10908,craigto01,dosunay01,vucevni01,whiteco01,willipa01
10909,butleji01,cainja01,jaqueja01,loveke01,lowryky01
10910,bryanth01,butleji01,cainja01,jaqueja01,lowryky01
10911,bryanth01,butleji01,cainja01,hamptrj01,jaqueja01
10912,carteje01,craigto01,dosunay01,vucevni01,willipa01
10913,carteje01,craigto01,derozde01,dosunay01,willipa01
10914,bryanth01,cainja01,hamptrj01,jaqueja01,robindu01
10915,bryanth01,hamptrj01,jaqueja01,martica02,robindu01
10916,craigto01,derozde01,dosunay01,dosunay01,drumman01
10917,hamptrj01,jaqueja01,martica02,robindu01,robinor01
10918,jaqueja01,lowryky01,martica02,robindu01,robinor01
10919,dosunay01,dosunay01,drumman01,terryda01,willipa01
10920,derozde01,dosunay01,dosunay01,terryda01,willipa01
10921,derozde01,dosunay01,terryda01,whiteco01,willipa01
10922,craigto01,derozde01,dosunay01,whiteco01,willipa01
10923,craigto01,derozde01,dosunay01,dosunay01,whiteco01
10924,derozde01,dosunay01,dosunay01,whiteco01,willipa01
10925,carteje01,craigto01,dosunay01,dosunay01,whiteco01
10926,carteje01,craigto01,dosunay01,dosunay01,willipa01
10927,butleji01,hamptrj01,jaqueja01,loveke01,martica02
10928,carteje01,craigto01,derozde01,dosunay01,whiteco01
10929,butleji01,cainja01,hamptrj01,jaqueja01,loveke01
10930,cainja01,hamptrj01,jaqueja01,loveke01,lowryky01
10931,cainja01,jaqueja01,loveke01,lowryky01,martica02
10932,jaqueja01,loveke01,lowryky01,martica02,martica02
10933,brownja02,hausesa01,horfoal01,stevela01,whitede01
10934,hausesa01,holidjr01,horfoal01,stevela01,whitede01
10935,hausesa01,holidjr01,horfoal01,stevela01,tatumja01
10936,brownja02,holidjr01,porzikr01,pritcpa01,tatumja01
10937,allenja01,leverca01,leverca01,leverca01,okorois01
10938,allenja01,leverca01,leverca01,leverca01,wadede01
10939,allenja01,allenja01,leverca01,leverca01,leverca01
10940,allenja01,allenja01,leverca01,leverca01,strusma01
10941,brownja02,brownja02,horfoal01,porzikr01,whitede01
10942,fontesi01,georgke01,markkla01,olynyke01,sextoco01
10943,brunsja01,harteis01,hartjo01,randlju01,simsje01
10944,agbajoc01,fontesi01,hortota01,kesslwa01,sextoco01
10945,agbajoc01,dunnkr01,fontesi01,hortota01,kesslwa01
10946,agbajoc01,dunnkr01,hortota01,kesslwa01,markkla01
10947,agbajoc01,dunnkr01,hortota01,markkla01,yurtsom01
10948,barrerj01,harteis01,hartjo01,quickim01,randlju01
10949,barrerj01,grimequ01,harteis01,hartjo01,quickim01
10950,agbajoc01,fontesi01,hortota01,markkla01,yurtsom01
10951,agbajoc01,fontesi01,hortota01,olynyke01,yurtsom01
10952,agbajoc01,fontesi01,hortota01,olynyke01,sextoco01
10953,barrerj01,grimequ01,hartjo01,quickim01,simsje01
10954,brunsja01,grimequ01,hartjo01,quickim01,simsje01
10955,brunsja01,divindo01,grimequ01,randlju01,simsje01
10956,brunsja01,harteis01,harteis01,hartjo01,randlju01
10957,dunnkr01,fontesi01,hortota01,kesslwa01,sextoco01
10958,dunnkr01,fontesi01,hortota01,hortota01,kesslwa01
10959,dunnkr01,hendrta01,hortota01,hortota01,kesslwa01
10960,grimequ01,harteis01,harteis01,hartjo01,randlju01
10961,divindo01,harteis01,harteis01,hartjo01,randlju01
10962,hendrta01,hortota01,hortota01,kesslwa01,sextoco01
10963,hendrta01,hortota01,hortota01,olynyke01,sextoco01
10964,fontesi01,hortota01,hortota01,olynyke01,sextoco01
10965,divindo01,harteis01,hartjo01,quickim01,randlju01
10966,hortota01,hortota01,kesslwa01,olynyke01,sextoco01
10967,bealbr01,bookede01,duranke01,metuch01,nurkiju01
10968,bridgmi01,dinwisp01,johnsca02,sharpda01,thomaca02
10969,bookede01,duranke01,littlna01,metuch01,nurkiju01
10970,bookede01,duranke01,littlna01,nurkiju01,watanyu01
10971,bridgmi01,finnedo01,onealro01,sharpda01,watfotr01
10972,duranke01,eubandr01,littlna01,nurkiju01,watanyu01
10973,duranke01,eubandr01,goodwjo01,littlna01,watanyu01
10974,bealbr01,duranke01,eubandr01,goodwjo01,watanyu01
10975,bridgmi01,finnedo01,johnsca02,onealro01,watfotr01
10976,bealbr01,duranke01,goodwjo01,littlna01,watanyu01
10977,bridgmi01,claxtni01,finnedo01,onealro01,watfotr01
10978,bridgmi01,bridgmi01,finnedo01,onealro01,watfotr01
10979,bridgmi01,bridgmi01,claxtni01,finnedo01,watfotr01
10980,duranke01,goodwjo01,littlna01,nurkiju01,watanyu01
10981,duranke01,littlna01,nurkiju01,watanyu01,watanyu01
10982,bridgmi01,bridgmi01,claxtni01,johnsca02,watfotr01
10983,bridgmi01,bridgmi01,claxtni01,johnsca02,thomaca02
10984,bookede01,duranke01,goodwjo01,littlna01,watanyu01
10985,bridgmi01,bridgmi01,finnedo01,johnsca02,thomaca02
10986,bridgmi01,bridgmi01,johnsca02,thomaca02,watfotr01
10987,bateske01,bookede01,duranke01,goodwjo01,watanyu01
10988,bridgmi01,bridgmi01,finnedo01,johnsca02,watfotr01
10989,bealbr01,bookede01,duranke01,goodwjo01,watanyu01
10990,bridgmi01,bridgmi01,claxtni01,dinwisp01,johnsca02
10991,bealbr01,bookede01,duranke01,littlna01,watanyu01
10992,bridgmi01,bridgmi01,dinwisp01,johnsca02,onealro01
10993,champju02,colliza01,jonestr01,mcderdo01,wembavi01
10994,champju02,colliza01,jonestr01,mcderdo01,osmande01
10995,chrisma02,davisan02,reaveau01,vandeja01,woodch01
10996,champju02,colliza01,jonestr01,osmande01,sochaje01
10997,branhma01,champju02,colliza01,osmande01,sochaje01
10998,davisan02,davisan02,reddica01,russeda01,woodch01
10999,branhma01,champju02,jonestr01,osmande01,sochaje01
11000,champju02,jonestr01,osmande01,osmande01,sochaje01
11001,champju02,jonestr01,osmande01,osmande01,vassede01
11002,chrisma02,davisan02,davisan02,reddica01,woodch01
11003,champju02,jonestr01,osmande01,osmande01,osmande01
11004,davisan02,davisan02,princta02,woodch01,woodch01
11005,branhma01,champju02,osmande01,osmande01,osmande01
11006,branhma01,champju02,colliza01,osmande01,osmande01
11007,branhma01,champju02,osmande01,osmande01,wembavi01
11008,champju02,jonestr01,osmande01,osmande01,wembavi01
11009,davisan02,davisan02,princta02,reddica01,woodch01
11010,champju02,colliza01,osmande01,osmande01,wembavi01
11011,branhma01,champju02,jonestr01,osmande01,osmande01
11012,beysa01,capelca01,matthwe02,murrade01,youngtr01
11013,achiupr01,bouchch01,schrode01,siakapa01,trentga02
11014,achiupr01,barnesc01,bouchch01,schrode01,trentga02
11015,barnesc01,bouchch01,poeltja01,schrode01,trentga02
11016,beysa01,capelca01,murrade01,okongon01,youngtr01
11017,poeltja01,schrode01,siakapa01,trentga02,trentga02
11018,bogdabo01,bogdabo01,capelca01,murrade01,youngtr01
11019,bogdabo01,bogdabo01,capelca01,murrade01,okongon01
11020,poeltja01,siakapa01,trentga02,trentga02,trentga02
11021,achiupr01,siakapa01,trentga02,trentga02,trentga02
11022,beysa01,bogdabo01,bogdabo01,murrade01,okongon01
11023,beysa01,bogdabo01,bogdabo01,okongon01,youngtr01
11024,barnesc01,siakapa01,trentga02,trentga02,trentga02
11025,bogdabo01,bogdabo01,murrade01,okongon01,youngtr01
11026,anunoog01,barnesc01,siakapa01,trentga02,trentga02
11027,beysa01,bogdabo01,bogdabo01,murrade01,youngtr01
11028,bealbr01,bookede01,metuch01,nurkiju01,okogijo01
11029,curryst01,greendr01,looneke01,thompkl01,wiggian01
11030,bookede01,gordoer01,metuch01,nurkiju01,okogijo01
11031,curryst01,greendr01,moodymo01,paulch01,wiggian01
11032,curryst01,kuminjo01,moodymo01,paulch01,wiggian01
11033,bookede01,gordoer01,nurkiju01,okogijo01,watanyu01
11034,kuminjo01,moodymo01,paulch01,podzibr01,saricda01
11035,bookede01,eubandr01,gordoer01,okogijo01,watanyu01
11036,bookede01,eubandr01,goodwjo01,gordoer01,watanyu01
11037,curryst01,moodymo01,paulch01,podzibr01,saricda01
11038,bolbo01,eubandr01,goodwjo01,gordoer01,watanyu01
11039,bolbo01,eubandr01,goodwjo01,gordoer01,okogijo01
11040,eubandr01,goodwjo01,gordoer01,metuch01,okogijo01
11041,goodwjo01,gordoer01,metuch01,nurkiju01,okogijo01
11042,curryst01,curryst01,moodymo01,podzibr01,saricda01
11043,curryst01,curryst01,looneke01,moodymo01,podzibr01
11044,gordoer01,metuch01,nurkiju01,okogijo01,okogijo01
11045,curryst01,curryst01,looneke01,moodymo01,moodymo01
11046,metuch01,nurkiju01,okogijo01,okogijo01,watanyu01
11047,goodwjo01,metuch01,nurkiju01,okogijo01,watanyu01
11048,curryst01,curryst01,kuminjo01,moodymo01,moodymo01
11049,curryst01,curryst01,kuminjo01,moodymo01,paulch01
11050,bealbr01,goodwjo01,metuch01,nurkiju01,okogijo01
11051,eubandr01,goodwjo01,metuch01,nurkiju01,okogijo01
11052,eubandr01,goodwjo01,goodwjo01,metuch01,okogijo01
11053,curryst01,curryst01,moodymo01,paulch01,wiggian01
11054,eubandr01,goodwjo01,goodwjo01,okogijo01,watanyu01
11055,bealbr01,goodwjo01,goodwjo01,okogijo01,watanyu01
11056,curryst01,curryst01,moodymo01,podzibr01,wiggian01
11057,curryst01,curryst01,kuminjo01,moodymo01,wiggian01
11058,eubandr01,goodwjo01,gordoer01,okogijo01,watanyu01
11059,eubandr01,goodwjo01,goodwjo01,gordoer01,okogijo01
11060,bealbr01,goodwjo01,goodwjo01,gordoer01,okogijo01
11061,curryst01,curryst01,kuminjo01,looneke01,wiggian01
11062,braunch01,gordoaa01,holidju01,jokicni01,strawju01
11063,carteje01,dosunay01,vucevni01,whiteco01,willipa01
11064,carteje01,craigto01,vucevni01,whiteco01,willipa01
11065,carteje01,craigto01,derozde01,vucevni01,willipa01
11066,craigto01,derozde01,dosunay01,drumman01,terryda01
11067,holidju01,jacksre01,jordade01,strawju01,watsope01
11068,jacksre01,jordade01,portemi01,strawju01,watsope01
11069,dosunay01,drumman01,phillju01,terryda01,willipa01
11070,caldwke01,jacksre01,portemi01,strawju01,watsope01
11071,dosunay01,dosunay01,phillju01,terryda01,willipa01
11072,craigto01,dosunay01,dosunay01,terryda01,willipa01
11073,craigto01,derozde01,dosunay01,dosunay01,willipa01
11074,braunch01,caldwke01,gordoaa01,jordade01,portemi01
11075,carteje01,carteje01,dosunay01,whiteco01,willipa01
11076,carteje01,carteje01,craigto01,whiteco01,willipa01
11077,braunch01,caldwke01,jordade01,portemi01,watsope01
11078,carteje01,carteje01,craigto01,derozde01,whiteco01
11079,carteje01,carteje01,craigto01,derozde01,dosunay01
11080,caldwke01,holidju01,jordade01,portemi01,watsope01
11081,caldwke01,holidju01,jacksre01,jordade01,watsope01
11082,braunch01,caldwke01,holidju01,jordade01,watsope01
11083,carteje01,derozde01,dosunay01,terryda01,whiteco01
11084,braunch01,caldwke01,gordoaa01,holidju01,jordade01
11085,carteje01,dosunay01,terryda01,vucevni01,willipa01
11086,caldwke01,gordoaa01,holidju01,jacksre01,jordade01
11087,caldwke01,gordoaa01,holidju01,jacksre01,strawju01
11088,carteje01,dosunay01,taylote01,whiteco01,willipa01
11089,carteje01,dosunay01,taylote01,terryda01,willipa01
11090,curryse01,doncilu01,exumda01,livelde01,willigr01
11091,curryse01,doncilu01,hardati02,livelde01,willigr01
11092,hayesja02,jamesle01,princta02,reddica01,russeda01
11093,hayesja02,jamesle01,reaveau01,reddica01,russeda01
11094,doncilu01,hardati02,hardyja02,holmeri01,willigr01
11095,hachiru01,hayesja02,reaveau01,reddica01,russeda01
11096,doncilu01,exumda01,hardati02,hardyja02,holmeri01
11097,chrisma02,hachiru01,hayesja02,princta02,reaveau01
11098,exumda01,hardati02,hardyja02,holmeri01,prospol01
11099,curryse01,hardati02,hardyja02,holmeri01,prospol01
11100,chrisma02,hachiru01,hayesja02,princta02,russeda01
11101,curryse01,hardyja02,hardyja02,holmeri01,prospol01
11102,chrisma02,hachiru01,hayesja02,reddica01,russeda01
11103,chrisma02,hayesja02,princta02,reddica01,russeda01
11104,chrisma02,hayesja02,princta02,reaveau01,russeda01
11105,exumda01,hardyja02,hardyja02,holmeri01,prospol01
11106,hardati02,hardati02,hardyja02,holmeri01,prospol01
11107,exumda01,hardati02,hardati02,holmeri01,prospol01
11108,chrisma02,hayesja02,hayesja02,princta02,reaveau01
11109,chrisma02,chrisma02,davisan02,hayesja02,reaveau01
11110,hardati02,hardati02,holmeri01,holmeri01,prospol01
11111,hardati02,holmeri01,holmeri01,lawsoaj01,prospol01
11112,allenja01,garlada01,leverca01,niangge01,thomptr01
11113,brownja02,holidjr01,kornelu01,tatumja01,whitede01
11114,allenja01,leverca01,leverca01,mitchdo01,wadede01
11115,brownja02,holidjr01,horfoal01,porzikr01,tatumja01
11116,holidjr01,horfoal01,horfoal01,porzikr01,tatumja01
11117,horfoal01,horfoal01,porzikr01,tatumja01,whitede01
11118,allenja01,leverca01,leverca01,niangge01,wadede01
11119,horfoal01,horfoal01,pritcpa01,tatumja01,whitede01
11120,holidjr01,horfoal01,tatumja01,whitede01,whitede01
11121,allenja01,allenja01,leverca01,leverca01,wadede01
11122,holidjr01,porzikr01,tatumja01,whitede01,whitede01
11123,allenja01,allenja01,garlada01,leverca01,wadede01
11124,allenja01,allenja01,garlada01,leverca01,leverca01
11125,camarto01,reathdu01,sharpsh01,simonan01,thybuma01
11126,camarto01,hendesc01,sharpsh01,simonan01,thybuma01
11127,camarto01,hendesc01,sharpsh01,thybuma01,walkeja01
11128,brownmo01,camarto01,hendesc01,sharpsh01,walkeja01
11129,brownmo01,hendesc01,sharpsh01,simonan01,walkeja01
11130,hendesc01,reathdu01,sharpsh01,simonan01,walkeja01
11131,leonaka01,mannte01,powelno01,theisda01,westbru01
11132,leonaka01,mannte01,powelno01,westbru01,zubaciv01
11133,brownmo01,camarto01,hendesc01,sharpsh01,simonan01
11134,brownmo01,camarto01,hendesc01,hendesc01,sharpsh01
11135,leonaka01,leonaka01,powelno01,westbru01,zubaciv01
11136,brownmo01,hendesc01,hendesc01,sharpsh01,simonan01
11137,hendesc01,hendesc01,reathdu01,sharpsh01,simonan01
11138,hendesc01,reathdu01,sharpsh01,simonan01,thybuma01
11139,leonaka01,leonaka01,leonaka01,mannte01,zubaciv01
11140,hendesc01,sharpsh01,simonan01,thybuma01,walkeja01
11141,beaslma01,beaucma01,lillada01,lopezbr01,portibo01
11142,antetgi01,beaucma01,lillada01,payneca01,portibo01
11143,antetgi01,lillada01,middlkh01,payneca01,portibo01
11144,carteje01,craigto01,drumman01,whiteco01,willipa01
11145,lillada01,lopezbr01,middlkh01,payneca01,portibo01
11146,carteje01,craigto01,derozde01,whiteco01,willipa01
11147,beaslma01,greenaj01,lillada01,lillada01,lopezbr01
11148,carteje01,derozde01,vucevni01,whiteco01,willipa01
11149,beaslma01,beaucma01,greenaj01,lillada01,lillada01
11150,beaucma01,greenaj01,lillada01,lillada01,payneca01
11151,craigto01,derozde01,dosunay01,drumman01,whiteco01
11152,antetgi01,beaucma01,lillada01,lillada01,payneca01
11153,craigto01,dosunay01,drumman01,whiteco01,willipa01
11154,carteje01,dosunay01,dosunay01,vucevni01,willipa01
11155,craigto01,dosunay01,dosunay01,vucevni01,willipa01
11156,antetgi01,beaucma01,lillada01,lillada01,middlkh01
11157,aldamsa01,banede01,jacksja02,roddyda01,rosede01
11158,curryse01,doncilu01,exumda01,jonesde02,livelde01
11159,curryse01,doncilu01,hardyja02,jonesde02,livelde01
11160,banede01,biyombi01,jacksja02,roddyda01,rosede01
11161,doncilu01,hardyja02,jonesde02,lawsoaj01,livelde01
11162,banede01,biyombi01,jacksja02,nowelja01,rosede01
11163,banede01,biyombi01,jacksja02,nowelja01,willivi01
11164,doncilu01,hardyja02,lawsoaj01,livelde01,prospol01
11165,banede01,biyombi01,konchjo01,nowelja01,willivi01
11166,doncilu01,hardyja02,lawsoaj01,poweldw01,prospol01
11167,doncilu01,exumda01,hardyja02,poweldw01,prospol01
11168,biyombi01,jacksja02,konchjo01,nowelja01,willivi01
11169,doncilu01,exumda01,hardyja02,morrima02,poweldw01
11170,biyombi01,jacksja02,konchjo01,rosede01,willivi01
11171,aldamsa01,banede01,biyombi01,jacksja02,rosede01
11172,doncilu01,hardyja02,lawsoaj01,morrima02,poweldw01
11173,curryse01,doncilu01,lawsoaj01,morrima02,poweldw01
11174,curryse01,doncilu01,lawsoaj01,poweldw01,prospol01
11175,aldamsa01,banede01,biyombi01,roddyda01,rosede01
11176,aldamsa01,banede01,biyombi01,roddyda01,willizi02
11177,aldamsa01,banede01,jacksja02,roddyda01,willizi02
11178,curryse01,doncilu01,exumda01,lawsoaj01,poweldw01
11179,doncilu01,exumda01,hardyja02,lawsoaj01,poweldw01
11180,banede01,jacksja02,konchjo01,roddyda01,willizi02
11181,doncilu01,hardyja02,lawsoaj01,lawsoaj01,poweldw01
11182,banede01,biyombi01,konchjo01,roddyda01,willizi02
11183,banede01,biyombi01,konchjo01,willivi01,willizi02
11184,biyombi01,konchjo01,konchjo01,willivi01,willizi02
11185,konchjo01,konchjo01,tillmxa01,willivi01,willizi02
11186,curryse01,doncilu01,hardyja02,lawsoaj01,poweldw01
11187,curryse01,doncilu01,hardyja02,lawsoaj01,livelde01
11188,doncilu01,exumda01,hardyja02,lawsoaj01,livelde01
11189,doncilu01,hardyja02,lawsoaj01,lawsoaj01,livelde01
11190,doncilu01,hardyja02,lawsoaj01,lawsoaj01,prospol01
11191,achiupr01,anunoog01,flynnma01,schrode01,schrode01
11192,anunoog01,flynnma01,poeltja01,schrode01,schrode01
11193,anunoog01,anunoog01,poeltja01,schrode01,schrode01
11194,anunoog01,anunoog01,schrode01,schrode01,trentga02
11195,anunoog01,anunoog01,flynnma01,schrode01,trentga02
11196,anunoog01,barnesc01,flynnma01,schrode01,trentga02
11197,barrerj01,grimequ01,harteis01,hartjo01,mcbrimi01
11198,anunoog01,anunoog01,barnesc01,schrode01,trentga02
11199,anunoog01,anunoog01,barnesc01,schrode01,schrode01
11200,barrerj01,brunsja01,divindo01,hartjo01,randlju01
11201,beysa01,bogdabo01,mathega01,matthwe02,murrade01
11202,bogdabo01,griffaj01,matthwe02,murrade01,okongon01
11203,bogdabo01,griffaj01,matthwe02,okongon01,youngtr01
11204,beysa01,bogdabo01,griffaj01,okongon01,youngtr01
11205,braunch01,caldwke01,nnajize01,strawju01,watsope01
11206,braunch01,caldwke01,gordoaa01,strawju01,watsope01
11207,braunch01,caldwke01,gordoaa01,murraja01,strawju01
11208,beysa01,mathega01,matthwe02,okongon01,youngtr01
11209,beysa01,mathega01,matthwe02,murrade01,okongon01
11210,braunch01,braunch01,gordoaa01,murraja01,portemi01
11211,braunch01,braunch01,gordoaa01,murraja01,watsope01
11212,beysa01,bogdabo01,bogdabo01,capelca01,murrade01
11213,beysa01,bogdabo01,bogdabo01,matthwe02,murrade01
11214,braunch01,braunch01,gordoaa01,jacksre01,watsope01
11215,braunch01,braunch01,jacksre01,watsope01,watsope01
11216,bogdabo01,bogdabo01,griffaj01,matthwe02,murrade01
11217,bogdabo01,bogdabo01,griffaj01,matthwe02,youngtr01
11218,braunch01,jacksre01,jokicni01,watsope01,watsope01
11219,braunch01,jokicni01,murraja01,watsope01,watsope01
11220,bogdabo01,bogdabo01,capelca01,griffaj01,murrade01
11221,allenja01,mitchdo01,niangge01,strusma01,wadede01
11222,banchpa01,bitadgo01,blackan01,inglejo01,suggsja01
11223,banchpa01,bitadgo01,blackan01,harriga01,inglejo01
11224,anthoco01,banchpa01,blackan01,harriga01,inglejo01
11225,anthoco01,banchpa01,harriga01,inglejo01,wagnemo01
11226,allenja01,garlada01,niangge01,okorois01,thomptr01
11227,allenja01,garlada01,okorois01,thomptr01,wadede01
11228,allenja01,garlada01,mitchdo01,okorois01,wadede01
11229,banchpa01,bitadgo01,harriga01,inglejo01,wagnemo01
11230,banchpa01,bitadgo01,inglejo01,suggsja01,wagnemo01
11231,garlada01,mitchdo01,strusma01,thomptr01,wadede01
